ij,wij
23, -1.061715
24, 0.236012
10, -0.061308
11, 0.749695
12, 0.308751
13, -0.143495
14, 0.030700
15, -0.106504
16, 0.750190
17, 0.705078
18, 0.482465
19, 0.855142
20, 0.069827
21, 0.415385
22, -1.157882
23, -1.061505
24, 0.236141
10, -0.089623
11, 0.749695
12, 0.335523
13, -0.146714
14, 0.030670
15, -0.143090
16, 0.750190
17, 0.739671
18, 0.478305
19, 0.855103
20, 0.045090
21, 0.415385
22, -1.134493
23, -1.064318
24, 0.236115
10, -0.087329
11, 0.749965
12, 0.333052
13, -0.145989
14, 0.031380
15, -0.141779
16, 0.750345
17, 0.738258
18, 0.478720
19, 0.855509
20, 0.045099
21, 0.415386
22, -1.134502
23, -1.064315
24, 0.236118
10, -0.069686
11, 0.749965
12, 0.310507
13, -0.145811
14, 0.031402
15, -0.125092
16, 0.750345
17, 0.716936
18, 0.478888
19, 0.855530
20, 0.062508
21, 0.415387
22, -1.156748
23, -1.064140
24, 0.236140
10, -0.081686
11, 0.749966
12, 0.314996
13, -0.145921
14, 0.031239
15, -0.134053
16, 0.750345
17, 0.720288
18, 0.478806
19, 0.855408
20, 0.048716
21, 0.415387
22, -1.151588
23, -1.064266
24, 0.235952
10, -0.080088
11, 0.750305
12, 0.313649
13, -0.145561
14, 0.031590
15, -0.125928
16, 0.752069
17, 0.713437
18, 0.480636
19, 0.857196
20, 0.046954
21, 0.415014
22, -1.150102
23, -1.064663
24, 0.235564
10, -0.069748
11, 0.750307
12, 0.300917
13, -0.144815
14, 0.031602
15, -0.107988
16, 0.752073
17, 0.691346
18, 0.481930
19, 0.857216
20, 0.059920
21, 0.415016
22, -1.166068
23, -1.063728
24, 0.235579
10, -0.086017
11, 0.750307
12, 0.308798
13, -0.145121
14, 0.031446
15, -0.124036
16, 0.752073
17, 0.699120
18, 0.481628
19, 0.857062
20, 0.039067
21, 0.415016
22, -1.155966
23, -1.064120
24, 0.235378
10, -0.072867
11, 0.752943
12, 0.294826
13, -0.142196
14, 0.034293
15, -0.117339
16, 0.753415
17, 0.692005
18, 0.483118
19, 0.858512
20, 0.043799
21, 0.415965
22, -1.160993
23, -1.063067
24, 0.236403
10, -0.063404
11, 0.752947
12, 0.283164
13, -0.141354
14, 0.034317
15, -0.101975
16, 0.753422
17, 0.673069
18, 0.484485
19, 0.858551
20, 0.055054
21, 0.415970
22, -1.174864
23, -1.062066
24, 0.236432
10, -0.091717
11, 0.752945
12, 0.308535
13, -0.142570
14, 0.034012
15, -0.126435
16, 0.753420
17, 0.694988
18, 0.483434
19, 0.858288
20, 0.028757
21, 0.415968
22, -1.151299
23, -1.063195
24, 0.236148
10, -0.088274
11, 0.753751
12, 0.304826
13, -0.141756
14, 0.034758
15, -0.119052
16, 0.755149
17, 0.687033
18, 0.485181
19, 0.859887
20, 0.032869
21, 0.416931
22, -1.155730
23, -1.062222
24, 0.237039
10, -0.075609
11, 0.753760
12, 0.291171
13, -0.141330
14, 0.034889
15, -0.108388
16, 0.755157
17, 0.675536
18, 0.485539
19, 0.859998
20, 0.044812
21, 0.416939
22, -1.168606
23, -1.061821
24, 0.237163
10, -0.089428
11, 0.753760
12, 0.307584
13, -0.142557
14, 0.034865
15, -0.125748
16, 0.755157
17, 0.696154
18, 0.483998
19, 0.859967
20, 0.030767
21, 0.416939
22, -1.151924
23, -1.063068
24, 0.237139
10, -0.083759
11, 0.756094
12, 0.302970
13, -0.142365
14, 0.035261
15, -0.120397
16, 0.757359
17, 0.691799
18, 0.484179
19, 0.860341
20, 0.044377
21, 0.422542
22, -1.163004
23, -1.062606
24, 0.238089
10, -0.070274
11, 0.756096
12, 0.287177
13, -0.141979
14, 0.035310
15, -0.107509
16, 0.757361
17, 0.676706
18, 0.484548
19, 0.860388
20, 0.057254
21, 0.422544
22, -1.178084
23, -1.062238
24, 0.238136
10, -0.103688
11, 0.756095
12, 0.318300
13, -0.147702
14, 0.035209
15, -0.147106
16, 0.757360
17, 0.713589
18, 0.477766
19, 0.860268
20, 0.033161
21, 0.422543
22, -1.155642
23, -1.066364
24, 0.238063
10, -0.091404
11, 0.759299
12, 0.308801
13, -0.147381
14, 0.035902
15, -0.136498
16, 0.760127
17, 0.705385
18, 0.478043
19, 0.860866
20, 0.034901
21, 0.422997
22, -1.156988
23, -1.066319
24, 0.238161
10, -0.075667
11, 0.759300
12, 0.293218
13, -0.146200
14, 0.035980
15, -0.124882
16, 0.760128
17, 0.693884
18, 0.478915
19, 0.860924
20, 0.043232
21, 0.422998
22, -1.165237
23, -1.065693
24, 0.238202
10, -0.080912
11, 0.759300
12, 0.298052
13, -0.148133
14, 0.035964
15, -0.130382
16, 0.760128
17, 0.698951
18, 0.476888
19, 0.860907
20, 0.039669
21, 0.422998
22, -1.161954
23, -1.067006
24, 0.238191
10, -0.080567
11, 0.759626
12, 0.297755
13, -0.148214
14, 0.035917
15, -0.129075
16, 0.761360
17, 0.697829
18, 0.476582
19, 0.860730
20, 0.040497
21, 0.423778
22, -1.162664
23, -1.067201
24, 0.238079
10, -0.067349
11, 0.759628
12, 0.280014
13, -0.147755
14, 0.036055
15, -0.120620
16, 0.761361
17, 0.686481
18, 0.476876
19, 0.860818
20, 0.049295
21, 0.423780
22, -1.174473
23, -1.066895
24, 0.238171
10, -0.069230
11, 0.759629
12, 0.280703
13, -0.147868
14, 0.035998
15, -0.122483
16, 0.761362
17, 0.687164
18, 0.476763
19, 0.860762
20, 0.046824
21, 0.423782
22, -1.173567
23, -1.067044
24, 0.238096
10, -0.075712
11, 0.758188
12, 0.287376
13, -0.149854
14, 0.034068
15, -0.121360
16, 0.761612
17, 0.686007
18, 0.477107
19, 0.861096
20, 0.049495
21, 0.424375
22, -1.176317
23, -1.066226
24, 0.238891
10, -0.064500
11, 0.758189
12, 0.278597
13, -0.148130
14, 0.034083
15, -0.107340
16, 0.761613
17, 0.675030
18, 0.479264
19, 0.861116
20, 0.057043
21, 0.424376
22, -1.182227
23, -1.065065
24, 0.238902
10, -0.067664
11, 0.758189
12, 0.279928
13, -0.148287
14, 0.034066
15, -0.111714
16, 0.761613
17, 0.676870
18, 0.479046
19, 0.861092
20, 0.052206
21, 0.424376
22, -1.180192
23, -1.065306
24, 0.238876
10, -0.076491
11, 0.752687
12, 0.287142
13, -0.148366
14, 0.033772
15, -0.102111
16, 0.767600
17, 0.669022
18, 0.479132
19, 0.861412
20, 0.061673
21, 0.430279
22, -1.187930
23, -1.065221
24, 0.239192
10, -0.071169
11, 0.752692
12, 0.285095
13, -0.148275
14, 0.033850
15, -0.097093
16, 0.767605
17, 0.667092
18, 0.479219
19, 0.861486
20, 0.069145
21, 0.430286
22, -1.190803
23, -1.065092
24, 0.239301
10, -0.083774
11, 0.752692
12, 0.297957
13, -0.149246
14, 0.033792
15, -0.111551
16, 0.767605
17, 0.681845
18, 0.478104
19, 0.861419
20, 0.056238
21, 0.430286
22, -1.177634
23, -1.066087
24, 0.239241
10, -0.072834
11, 0.755913
12, 0.288989
13, -0.149073
14, 0.034354
15, -0.107787
16, 0.768714
17, 0.678759
18, 0.478164
19, 0.861612
20, 0.067735
21, 0.433671
22, -1.187059
23, -1.065905
24, 0.239832
10, -0.063652
11, 0.755914
12, 0.277181
13, -0.148708
14, 0.034383
15, -0.098943
16, 0.768714
17, 0.667387
18, 0.478515
19, 0.861640
20, 0.075941
21, 0.433672
22, -1.197611
23, -1.065580
24, 0.239858
10, -0.078976
11, 0.755914
12, 0.292851
13, -0.151104
14, 0.034340
15, -0.113020
16, 0.768714
17, 0.681781
18, 0.476315
19, 0.861600
20, 0.066340
21, 0.433672
22, -1.187793
23, -1.067080
24, 0.239831
10, -0.057339
11, 0.760976
12, 0.269081
13, -0.146838
14, 0.038666
15, -0.103791
16, 0.770874
17, 0.671643
18, 0.478134
19, 0.863445
20, 0.074681
21, 0.435623
22, -1.196956
23, -1.065436
24, 0.241498
10, -0.047959
11, 0.760977
12, 0.264213
13, -0.146745
14, 0.038707
15, -0.096413
16, 0.770874
17, 0.667813
18, 0.478207
19, 0.863478
20, 0.084337
21, 0.435624
22, -1.201968
23, -1.065341
24, 0.241541
10, -0.065175
11, 0.760977
12, 0.281068
13, -0.148165
14, 0.038687
15, -0.128755
16, 0.770874
17, 0.699478
18, 0.475541
19, 0.863440
20, 0.059000
21, 0.435624
22, -1.177162
23, -1.067429
24, 0.241512
10, -0.060426
11, 0.762469
12, 0.276660
13, -0.148091
14, 0.038932
15, -0.118658
16, 0.774044
17, 0.690108
18, 0.475697
19, 0.863960
20, 0.069786
21, 0.439011
22, -1.187172
23, -1.067263
24, 0.242067
10, -0.052818
11, 0.762469
12, 0.269315
13, -0.147911
14, 0.038935
15, -0.106461
16, 0.774045
17, 0.678331
18, 0.475985
19, 0.863966
20, 0.080931
21, 0.439011
22, -1.197933
23, -1.067000
24, 0.242073
10, -0.063643
11, 0.762469
12, 0.275509
13, -0.148238
14, 0.038866
15, -0.117045
16, 0.774045
17, 0.684387
18, 0.475666
19, 0.863898
20, 0.068902
21, 0.439012
22, -1.191050
23, -1.067362
24, 0.241995
10, -0.070604
11, 0.760128
12, 0.282420
13, -0.149512
14, 0.037648
15, -0.100318
16, 0.779672
17, 0.667779
18, 0.478727
19, 0.866826
20, 0.088588
21, 0.445634
22, -1.210595
23, -1.063759
24, 0.245441
10, -0.061964
11, 0.760128
12, 0.279240
13, -0.149463
14, 0.037752
15, -0.095733
16, 0.779672
17, 0.666092
18, 0.478753
19, 0.866882
20, 0.096391
21, 0.445634
22, -1.213467
23, -1.063715
24, 0.245536
10, -0.088508
11, 0.760128
12, 0.307864
13, -0.151511
14, 0.037672
15, -0.127348
16, 0.779672
17, 0.700184
18, 0.476314
19, 0.866786
20, 0.070728
21, 0.445634
22, -1.185794
23, -1.065695
24, 0.245458
10, -0.080839
11, 0.762212
12, 0.299312
13, -0.149676
14, 0.039572
15, -0.125633
16, 0.780138
17, 0.698271
18, 0.476724
19, 0.867211
20, 0.072315
21, 0.446065
22, -1.187564
23, -1.065315
24, 0.245851
10, -0.068250
11, 0.762213
12, 0.284730
13, -0.149439
14, 0.039609
15, -0.115126
16, 0.780138
17, 0.686101
18, 0.476922
19, 0.867242
20, 0.083388
21, 0.446066
22, -1.200390
23, -1.065106
24, 0.245884
10, -0.087534
11, 0.762213
12, 0.307284
13, -0.151160
14, 0.039531
15, -0.131988
16, 0.780138
17, 0.705822
18, 0.475418
19, 0.867174
20, 0.069872
21, 0.446066
22, -1.184581
23, -1.066313
24, 0.245829
10, -0.094067
11, 0.760482
12, 0.314237
13, -0.153059
14, 0.037664
15, -0.130231
16, 0.780604
17, 0.703953
18, 0.475928
19, 0.867676
20, 0.072843
21, 0.446853
22, -1.187744
23, -1.065449
24, 0.246679
10, -0.084653
11, 0.760486
12, 0.301436
13, -0.152607
14, 0.037815
15, -0.123887
16, 0.780607
17, 0.695324
18, 0.476233
19, 0.867778
20, 0.079683
21, 0.446856
22, -1.197044
23, -1.065120
24, 0.246789
10, -0.089823
11, 0.760486
12, 0.304827
13, -0.152767
14, 0.037731
15, -0.127520
16, 0.780607
17, 0.697708
18, 0.476121
19, 0.867719
20, 0.075008
21, 0.446856
22, -1.193977
23, -1.065265
24, 0.246712
10, -0.097078
11, 0.756827
12, 0.310196
13, -0.152945
14, 0.037410
15, -0.117059
16, 0.785882
17, 0.689967
18, 0.476377
19, 0.868182
20, 0.087419
21, 0.453115
22, -1.203162
23, -1.064961
24, 0.247262
10, -0.091401
11, 0.756831
12, 0.304089
13, -0.152704
14, 0.037506
15, -0.112472
16, 0.785885
17, 0.685032
18, 0.476570
19, 0.868259
20, 0.093037
21, 0.453119
22, -1.209206
23, -1.064724
24, 0.247357
10, -0.098332
11, 0.756832
12, 0.308959
13, -0.152944
14, 0.037442
15, -0.118198
16, 0.785885
17, 0.689056
18, 0.476373
19, 0.868206
20, 0.086367
21, 0.453119
22, -1.204519
23, -1.064954
24, 0.247295
10, -0.101888
11, 0.754244
12, 0.311462
13, -0.152769
14, 0.037492
15, -0.114928
16, 0.788265
17, 0.686753
18, 0.476211
19, 0.868160
20, 0.091317
21, 0.456721
22, -1.208004
23, -1.065198
24, 0.247225
10, -0.096894
11, 0.754246
12, 0.304696
13, -0.152347
14, 0.037517
15, -0.108090
16, 0.788268
17, 0.677489
18, 0.476789
19, 0.868194
20, 0.097339
21, 0.456723
22, -1.216163
23, -1.064690
24, 0.247255
10, -0.114077
11, 0.754243
12, 0.311403
13, -0.152788
14, 0.037190
15, -0.125614
16, 0.788264
17, 0.684330
18, 0.476339
19, 0.867860
20, 0.072924
21, 0.456719
22, -1.206632
23, -1.065316
24, 0.246790
10, -0.106709
11, 0.755974
12, 0.303630
13, -0.150965
14, 0.039270
15, -0.131538
16, 0.786872
17, 0.690580
18, 0.474874
19, 0.866188
20, 0.075431
21, 0.457308
22, -1.209276
23, -1.064696
24, 0.247497
10, -0.092674
11, 0.755975
12, 0.284041
13, -0.150680
14, 0.039296
15, -0.120089
16, 0.786873
17, 0.674599
18, 0.475108
19, 0.866209
20, 0.086482
21, 0.457308
22, -1.224701
23, -1.064471
24, 0.247517
10, -0.099509
11, 0.755975
12, 0.289721
13, -0.151110
14, 0.039159
15, -0.125148
16, 0.786873
17, 0.678804
18, 0.474789
19, 0.866107
20, 0.080720
21, 0.457308
22, -1.219913
23, -1.064834
24, 0.247402
10, -0.099090
11, 0.756348
12, 0.289498
13, -0.151177
14, 0.039093
15, -0.125143
16, 0.786878
17, 0.678801
18, 0.474788
19, 0.866106
20, 0.083186
21, 0.459501
22, -1.221226
23, -1.065227
24, 0.247016
10, -0.090256
11, 0.756349
12, 0.280706
13, -0.150969
14, 0.039105
15, -0.114847
16, 0.786878
17, 0.668554
18, 0.475030
19, 0.866121
20, 0.093282
21, 0.459502
22, -1.231274
23, -1.064990
24, 0.247030
10, -0.097711
11, 0.756349
12, 0.281947
13, -0.151024
14, 0.038893
15, -0.118771
16, 0.786878
17, 0.669207
18, 0.475002
19, 0.866009
20, 0.086180
21, 0.459502
22, -1.230092
23, -1.065042
24, 0.246828
10, -0.093618
11, 0.756311
12, 0.276495
13, -0.149177
14, 0.040490
15, -0.121877
16, 0.786907
17, 0.673345
18, 0.473600
19, 0.864797
20, 0.085868
21, 0.459505
22, -1.229676
23, -1.065182
24, 0.246706
10, -0.080660
11, 0.756311
12, 0.261002
13, -0.148953
14, 0.040503
15, -0.110327
16, 0.786907
17, 0.659536
18, 0.473799
19, 0.864808
20, 0.096863
21, 0.459505
22, -1.242822
23, -1.064992
24, 0.246716
10, -0.090936
11, 0.756311
12, 0.273319
13, -0.150539
14, 0.040480
15, -0.122471
16, 0.786908
17, 0.674090
18, 0.471925
19, 0.864782
20, 0.088084
21, 0.459505
22, -1.232300
23, -1.066347
24, 0.246697
10, -0.094671
11, 0.754988
12, 0.276195
13, -0.151189
14, 0.039623
15, -0.121122
16, 0.787385
17, 0.673051
18, 0.472160
19, 0.865092
20, 0.104189
21, 0.465208
22, -1.244703
23, -1.063544
24, 0.250395
10, -0.087793
11, 0.754989
12, 0.273848
13, -0.151133
14, 0.039709
15, -0.116906
16, 0.787386
17, 0.671613
18, 0.472194
19, 0.865144
20, 0.111064
21, 0.465209
22, -1.247049
23, -1.063488
24, 0.250481
10, -0.101435
11, 0.754990
12, 0.285259
13, -0.151886
14, 0.039647
15, -0.131542
16, 0.787386
17, 0.683855
18, 0.471386
19, 0.865078
20, 0.097130
21, 0.465209
22, -1.235394
23, -1.064257
24, 0.250418
10, -0.101691
11, 0.754986
12, 0.285341
13, -0.151942
14, 0.039529
15, -0.135587
16, 0.787324
17, 0.685151
18, 0.470505
19, 0.863218
20, 0.101034
21, 0.465269
22, -1.236644
23, -1.063407
24, 0.252213
10, -0.095361
11, 0.754986
12, 0.283212
13, -0.151874
14, 0.039533
15, -0.124583
16, 0.787325
17, 0.681451
18, 0.470623
19, 0.863225
20, 0.113072
21, 0.465269
22, -1.240692
23, -1.063278
24, 0.252221
10, -0.101176
11, 0.754986
12, 0.288655
13, -0.152400
14, 0.039520
15, -0.132237
16, 0.787325
17, 0.688615
18, 0.469931
19, 0.863208
20, 0.106402
21, 0.465269
22, -1.234449
23, -1.063881
24, 0.252206
10, -0.100524
11, 0.755174
12, 0.287911
13, -0.152226
14, 0.039697
15, -0.130175
16, 0.787921
17, 0.686260
18, 0.470480
19, 0.863770
20, 0.105727
21, 0.465074
22, -1.233678
23, -1.064061
24, 0.252022
10, -0.087911
11, 0.755174
12, 0.278880
13, -0.152125
14, 0.039705
15, -0.117265
16, 0.787921
17, 0.677018
18, 0.470584
19, 0.863778
20, 0.119384
21, 0.465074
22, -1.243455
23, -1.063951
24, 0.252031
10, -0.098776
11, 0.755174
12, 0.287991
13, -0.152677
14, 0.039689
15, -0.131130
16, 0.787921
17, 0.688643
18, 0.469879
19, 0.863758
20, 0.106981
21, 0.465074
22, -1.233055
23, -1.064582
24, 0.252012
10, -0.095589
11, 0.755739
12, 0.284084
13, -0.151594
14, 0.040770
15, -0.133434
16, 0.787512
17, 0.691468
18, 0.469096
19, 0.862976
20, 0.107388
21, 0.465147
22, -1.233555
23, -1.064443
24, 0.252151
10, -0.090265
11, 0.755741
12, 0.282213
13, -0.151526
14, 0.040806
15, -0.127894
16, 0.787514
17, 0.689522
18, 0.469168
19, 0.863014
20, 0.115073
21, 0.465149
22, -1.236254
23, -1.064344
24, 0.252203
10, -0.108616
11, 0.755741
12, 0.304005
13, -0.153760
14, 0.040739
15, -0.151584
16, 0.787514
17, 0.717653
18, 0.466283
19, 0.862928
20, 0.097597
21, 0.465149
22, -1.215503
23, -1.066472
24, 0.252139
10, -0.081745
11, 0.761368
12, 0.280270
13, -0.150138
14, 0.046724
15, -0.150586
16, 0.787723
17, 0.716771
18, 0.466418
19, 0.863150
20, 0.122834
21, 0.470434
22, -1.237794
23, -1.063070
24, 0.257760
10, -0.074895
11, 0.761369
12, 0.277584
13, -0.150067
14, 0.046728
15, -0.138804
16, 0.787724
17, 0.712151
18, 0.466540
19, 0.863158
20, 0.135715
21, 0.470435
22, -1.242845
23, -1.062937
24, 0.257769
10, -0.098438
11, 0.761369
12, 0.283881
13, -0.150173
14, 0.046664
15, -0.156574
16, 0.787724
17, 0.716905
18, 0.466460
19, 0.863110
20, 0.111532
21, 0.470435
22, -1.236377
23, -1.063045
24, 0.257703
10, -0.092069
11, 0.762294
12, 0.276131
13, -0.148089
14, 0.048759
15, -0.159138
16, 0.787351
17, 0.720024
18, 0.465622
19, 0.862267
20, 0.111667
21, 0.470454
22, -1.236541
23, -1.063001
24, 0.257747
10, -0.078352
11, 0.762294
12, 0.271299
13, -0.148046
14, 0.048808
15, -0.150337
16, 0.787351
17, 0.716923
18, 0.465650
19, 0.862298
20, 0.124927
21, 0.470455
22, -1.241213
23, -1.062959
24, 0.257795
10, -0.095853
11, 0.762294
12, 0.282620
13, -0.148649
14, 0.048725
15, -0.171618
16, 0.787351
17, 0.730690
18, 0.464916
19, 0.862197
20, 0.102395
21, 0.470454
22, -1.226637
23, -1.063735
24, 0.257687
10, -0.095572
11, 0.762751
12, 0.282599
13, -0.148796
14, 0.048545
15, -0.172002
16, 0.786726
17, 0.730718
18, 0.465118
19, 0.862442
20, 0.103306
21, 0.471935
22, -1.226705
23, -1.064213
24, 0.257105
10, -0.087010
11, 0.762753
12, 0.277788
13, -0.148696
14, 0.048579
15, -0.163200
16, 0.786728
17, 0.725773
18, 0.465221
19, 0.862477
20, 0.114408
21, 0.471936
22, -1.232943
23, -1.064083
24, 0.257149
10, -0.103252
11, 0.762752
12, 0.297595
13, -0.150798
14, 0.048476
15, -0.183545
16, 0.786727
17, 0.750583
18, 0.462588
19, 0.862349
20, 0.098783
21, 0.471936
22, -1.213888
23, -1.066105
24, 0.257051
10, -0.097769
11, 0.764972
12, 0.293639
13, -0.151133
14, 0.048556
15, -0.183890
16, 0.786588
17, 0.750832
18, 0.462609
19, 0.862344
20, 0.102213
21, 0.473325
22, -1.216363
23, -1.066315
24, 0.257101
10, -0.086741
11, 0.764974
12, 0.278651
13, -0.150383
14, 0.048645
15, -0.175514
16, 0.786589
17, 0.739449
18, 0.463178
19, 0.862411
20, 0.108989
21, 0.473326
22, -1.225573
23, -1.065854
24, 0.257155
10, -0.089952
11, 0.764974
12, 0.282806
13, -0.151408
14, 0.048635
15, -0.180852
16, 0.786589
17, 0.746356
18, 0.461475
19, 0.862395
20, 0.105166
21, 0.473326
22, -1.220626
23, -1.067074
24, 0.257143
10, -0.079543
11, 0.767895
12, 0.271986
13, -0.149371
14, 0.051270
15, -0.182024
16, 0.786261
17, 0.747574
18, 0.461246
19, 0.862098
20, 0.114098
21, 0.475832
22, -1.229911
23, -1.065327
24, 0.259404
10, -0.068477
11, 0.767896
12, 0.256518
13, -0.149033
14, 0.051449
15, -0.176379
16, 0.786261
17, 0.739682
18, 0.461418
19, 0.862189
20, 0.120699
21, 0.475833
22, -1.239138
23, -1.065125
24, 0.259511
10, -0.069196
11, 0.767896
12, 0.257251
13, -0.149321
14, 0.051440
15, -0.177089
16, 0.786261
17, 0.740407
18, 0.461134
19, 0.862180
20, 0.120039
21, 0.475833
22, -1.238464
23, -1.065389
24, 0.259503
10, -0.072562
11, 0.767139
12, 0.261483
13, -0.150478
14, 0.050318
15, -0.176175
16, 0.786467
17, 0.739258
18, 0.461448
19, 0.862485
20, 0.120792
21, 0.476002
22, -1.239411
23, -1.065130
24, 0.259754
10, -0.061468
11, 0.767139
12, 0.246859
13, -0.150168
14, 0.050325
15, -0.161533
16, 0.786467
17, 0.719957
18, 0.461858
19, 0.862494
20, 0.133023
21, 0.476003
22, -1.255534
23, -1.064788
24, 0.259761
10, -0.090133
11, 0.767137
12, 0.265060
13, -0.151021
14, 0.049965
15, -0.185110
16, 0.786466
17, 0.734927
18, 0.461156
19, 0.862198
20, 0.104847
21, 0.476001
22, -1.237644
23, -1.065627
24, 0.259408
10, -0.093965
11, 0.766241
12, 0.267493
13, -0.151993
14, 0.048653
15, -0.187931
16, 0.785806
17, 0.736719
18, 0.460440
19, 0.861232
20, 0.110726
21, 0.477375
22, -1.241377
23, -1.064136
24, 0.261420
10, -0.085768
11, 0.766243
12, 0.265659
13, -0.151956
14, 0.048725
15, -0.182192
16, 0.785807
17, 0.735434
18, 0.460466
19, 0.861282
20, 0.120606
21, 0.477377
22, -1.243588
23, -1.064091
24, 0.261507
10, -0.110209
11, 0.766239
12, 0.294272
13, -0.154145
14, 0.048176
15, -0.201448
16, 0.785804
17, 0.757977
18, 0.458742
19, 0.860850
20, 0.102349
21, 0.477374
22, -1.222216
23, -1.065726
24, 0.261097
10, -0.121021
11, 0.762514
12, 0.306432
13, -0.156546
14, 0.045925
15, -0.188600
16, 0.790230
17, 0.743527
18, 0.461595
19, 0.863525
20, 0.111245
21, 0.480439
22, -1.232221
23, -1.063751
24, 0.262949
10, -0.110200
11, 0.762515
12, 0.296381
13, -0.156381
14, 0.045961
15, -0.177626
16, 0.790232
17, 0.733333
18, 0.461762
19, 0.863561
20, 0.123680
21, 0.480440
22, -1.243771
23, -1.063562
24, 0.262990
10, -0.109081
11, 0.762515
12, 0.294708
13, -0.157067
14, 0.045954
15, -0.176366
16, 0.790232
17, 0.731447
18, 0.460988
19, 0.863553
20, 0.124602
21, 0.480440
22, -1.245151
23, -1.064128
24, 0.262984
10, -0.123311
11, 0.758117
12, 0.304089
13, -0.160231
14, 0.042259
15, -0.173041
16, 0.791260
17, 0.729255
18, 0.461728
19, 0.864417
20, 0.136494
21, 0.484116
22, -1.252992
23, -1.061484
24, 0.266073
10, -0.113798
11, 0.758120
12, 0.290605
13, -0.159596
14, 0.042310
15, -0.162774
16, 0.791263
17, 0.714702
18, 0.462413
19, 0.864472
20, 0.145012
21, 0.484119
22, -1.265066
23, -1.060916
24, 0.266119
10, -0.140324
11, 0.758119
12, 0.294844
13, -0.159732
14, 0.041960
15, -0.180266
16, 0.791262
17, 0.717497
18, 0.462323
19, 0.864241
20, 0.114451
21, 0.484118
22, -1.260182
23, -1.061073
24, 0.265715
10, -0.141695
11, 0.758666
12, 0.297153
13, -0.160732
14, 0.040828
15, -0.179491
16, 0.790954
17, 0.716192
18, 0.462888
19, 0.864880
20, 0.113959
21, 0.484314
22, -1.259354
23, -1.061431
24, 0.265309
10, -0.131327
11, 0.758667
12, 0.293236
13, -0.160657
14, 0.040857
15, -0.168728
16, 0.790955
17, 0.712126
18, 0.462966
19, 0.864910
20, 0.127947
21, 0.484315
22, -1.264639
23, -1.061330
24, 0.265347
10, -0.134344
11, 0.758667
12, 0.293939
13, -0.160721
14, 0.040818
15, -0.171400
16, 0.790955
17, 0.712749
18, 0.462909
19, 0.864876
20, 0.124272
21, 0.484316
22, -1.263782
23, -1.061408
24, 0.265301
10, -0.131118
11, 0.759594
12, 0.292303
13, -0.160210
14, 0.041485
15, -0.158453
16, 0.794675
17, 0.706182
18, 0.464959
19, 0.867551
20, 0.116734
21, 0.482150
22, -1.259958
23, -1.062602
24, 0.263744
10, -0.120783
11, 0.759596
12, 0.282357
13, -0.159942
14, 0.041536
15, -0.148368
16, 0.794678
17, 0.696477
18, 0.465221
19, 0.867601
20, 0.127608
21, 0.482152
22, -1.270422
23, -1.062320
24, 0.263797
10, -0.132328
11, 0.759596
12, 0.294108
13, -0.160898
14, 0.041520
15, -0.167816
16, 0.794678
17, 0.716271
18, 0.463609
19, 0.867573
20, 0.111858
21, 0.482152
22, -1.254391
23, -1.063625
24, 0.263775
10, -0.131903
11, 0.759703
12, 0.293814
13, -0.160811
14, 0.041631
15, -0.161749
16, 0.796203
17, 0.712064
18, 0.464866
19, 0.869161
20, 0.107627
21, 0.481088
22, -1.251456
23, -1.064502
24, 0.262667
10, -0.118795
11, 0.759703
12, 0.278160
13, -0.159490
14, 0.041643
15, -0.145847
16, 0.796204
17, 0.693074
18, 0.466468
19, 0.869176
20, 0.117223
21, 0.481088
22, -1.262916
23, -1.063535
24, 0.262676
10, -0.138011
11, 0.759703
12, 0.295536
13, -0.160229
14, 0.041320
15, -0.158403
16, 0.796204
17, 0.704427
18, 0.465985
19, 0.868965
20, 0.102625
21, 0.481088
22, -1.249716
23, -1.064096
24, 0.262431
10, -0.149388
11, 0.756388
12, 0.307605
13, -0.163411
14, 0.038450
15, -0.152774
16, 0.797844
17, 0.698456
18, 0.467559
19, 0.870385
20, 0.108013
21, 0.482658
22, -1.255432
23, -1.062589
24, 0.263790
10, -0.137094
11, 0.756389
12, 0.299191
13, -0.163293
14, 0.038453
15, -0.135384
16, 0.797844
17, 0.686555
18, 0.467726
19, 0.870391
20, 0.125300
21, 0.482658
22, -1.267263
23, -1.062423
24, 0.263795
10, -0.145422
11, 0.756389
12, 0.303510
13, -0.163525
14, 0.038433
15, -0.145186
16, 0.797844
17, 0.691638
18, 0.467453
19, 0.870366
20, 0.114950
21, 0.482658
22, -1.261895
23, -1.062712
24, 0.263769
10, -0.135952
11, 0.758387
12, 0.295194
13, -0.161959
14, 0.040291
15, -0.133358
16, 0.800340
17, 0.681252
18, 0.469409
19, 0.872687
20, 0.141119
21, 0.488181
22, -1.284877
23, -1.058384
24, 0.268904
10, -0.122489
11, 0.758387
12, 0.289719
13, -0.161866
14, 0.040298
15, -0.118277
16, 0.800341
17, 0.675119
18, 0.469513
19, 0.872696
20, 0.157803
21, 0.488182
22, -1.291662
23, -1.058269
24, 0.268914
10, -0.155672
11, 0.758387
12, 0.304630
13, -0.162202
14, 0.040183
15, -0.142592
16, 0.800341
17, 0.686045
18, 0.469267
19, 0.872611
20, 0.128125
21, 0.488181
22, -1.278325
23, -1.058569
24, 0.268811
10, -0.147222
11, 0.760062
12, 0.302979
13, -0.161062
14, 0.042350
15, -0.135239
16, 0.801798
